2,"a remarkable movie with an unsatisfying ending , which is just the point . "
2,nearly as captivating as the rowdy participants think it is 
1,cheatfully 
2,be a straightforward bio 
1,"here , common sense flies out the window , along with the hail of bullets , none of which ever seem to hit sascha . "
2,"wickedly funny , visually engrossing , never boring , this movie challenges us to think about the ways we consume pop culture . "
2,this surprisingly decent flick 
2,is heartfelt and achingly real 
1,in genre cliches 
2,the falcon arrives in the skies above manhattan 
1,the movie tries to make sense of its title character 
1,"lost his touch , bringing off a superb performance in an admittedly middling film "
2,"does strong , measured work . "
2,jolts the laughs from the audience -- as if by cattle prod . 
1,a movie as artificial and soulless as the country bears owes its genesis to an animatronic display at disneyland 
1,a slow study : the action is stilted and the tabloid energy embalmed 
1,be tried as a war criminal 
2,"surprising highs , sorrowful lows and "
2,"there 's some good material in their story about a retail clerk wanting more out of life , "
2,pastel landscapes 
2,director nancy savoca 's no-frills record of a show forged in still-raw emotions captures the unsettled tenor of that post 9-11 period far better than a more measured or polished production ever could . 
1,no interesting concept can escape 
2,it would be 
1,"on a cutting room floor somewhere lies ... footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire . "
2,flickering reminders of the ties that bind us 
2,director tom dey demonstrated a knack for mixing action and idiosyncratic humor in his charming 2000 debut shanghai noon 
2,has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing . 
1,it begins to fade from memory 
2,a sudden lunch rush 
1,"one hour photo may seem disappointing in its generalities , "
2,a sparkling newcomer who instantly transform themselves into a believable mother/daughter pair 
2,combining heated sexuality with a haunting sense of malaise 
2,not to be swept away by the sheer beauty of his images 
1,repulsive and depressing 
1,"lucratively engaged in the shameless self-caricature of ` analyze this ' ( 1999 ) and ` analyze that , ' promised ( or threatened ) for later this year "
1,watch people doing unpleasant things to each other and themselves 
2,intense experience 
1,heedless 
1,little uneven 
2,sealed with a kiss 
1,very ugly 
1,why this project was undertaken 
1,the mill sci-fi film with a flimsy ending and 
1,halfhearted 
1,dilutes the pleasure of watching them 
2,"the emotion is impressively true for being so hot-blooded , and "
1,can get your money back 
1,this is an insultingly inept and artificial examination of grief and its impacts upon the relationships of the survivors . 
2,the most entertaining monster movies in ages 
2,and well acted ... but admittedly problematic in its narrative specifics 
2,'s rare 
2,gets vivid performances from her cast 
1,the preachy 
2,lovingly 
2,"a sexy , peculiar and always entertaining costume drama set in renaissance spain , and the fact that it 's based on true events somehow makes it all the more compelling . "
2,"it introduces you to new , fervently held ideas and fanciful thinkers "
2,"brings a youthful , out-to-change-the-world aggressiveness to the project , as if she 's cut open a vein and bled the raw film stock . "
1,confusion and 
2,"of your seat with its shape-shifting perils , political intrigue and brushes "
2,the power of this movie 
1,too immature and unappealing to care about 
2,-- she 's pretty and she can act -- 
1,proves that a nightmare is a wish a studio 's wallet makes . 
2,nice to see piscopo again after all these years 
2,"a quiet , disquieting triumph . "
1,"in other words , about as bad a film you 're likely to see all year . "
2,self-discovery 
2,"it 's immensely ambitious , different than anything that 's been done before and amazingly successful in terms of what it 's trying to do . "
1,knockoff . 
1,"all the stomach-turning violence , colorful new york gang lore "
1,"odd , rapt spell "
2,"but it is a whole lot of fun and you get to see the one of the world 's best actors , daniel auteuil , "
2,"a master of shadow , quietude , and room noise "
2,amazing finesse 
1,no film could possibly be more contemptuous of the single female population . 
1,smug and convoluted action-comedy that 
2,never fails to entertain 
2,"the national lampoon film franchise , "
1,"of those crazy , mixed-up films that does n't know what it wants to be when it grows up "
2,you liked the previous movies in the series 
2,if argento 's hollywood counterparts ... had this much imagination and nerve 
1,a movie version of a paint-by-numbers picture 
1,"is really , really stupid . "
1,underdone 
1,"to hear the full story of jonah 's despair -- in all its agonizing , catch-22 glory -- even if they spend years trying to comprehend it "
1,shallow and dim-witted 
1,"despite suffering a sense-of-humour failure , the man who wrote rocky does not deserve to go down with a ship as leaky as this . "
2,the powerful 
1,kung pow sets a new benchmark for lameness . 
1,than bad 
1,it is flawed 
2,anyone in his right mind would want to see the it 
2,is one carried by a strong sense of humanism 
1,this loose collection of largely improvised numbers would probably have worked better as a one-hour tv documentary . 
2,antwone fisher certainly does the trick of making us care about its protagonist and celebrate his victories 
1,a laundry list of minor shortcomings 
2,much of this slick and sprightly cgi feature 
1,"flashy gadgets and whirling fight sequences may look cool , but they ca n't distract from the flawed support structure holding equilibrium up . "
1,"lack contrast , "
1,the supernatural trappings only obscure the message 
1,"the april 2002 instalment of the american war for independence , complete with loads of cgi and bushels of violence , but not a drop of human blood . "
2,gently humorous and touching . 
1,the mess that is world traveler 
2,a film of quiet power 
2,compelling character 
2,"with an expressive face reminiscent of gong li and a vivid personality like zhang ziyi 's , dong stakes out the emotional heart of happy . "
2,ironically killer soundtrack 
1,"no way original , or even all that memorable , but as downtown saturday matinee brain candy "
1,the whole thing comes off like a particularly amateurish episode of bewitched that takes place during spring break . 
1,"'s a persistent theatrical sentiment and a woozy quality to the manner of the storytelling , which undercuts the devastatingly telling impact of utter loss personified in the film 's simple title . "
2,an unruly adolescent boy 
2,"an undeniably gorgeous , terminally smitten document of a troubadour , his acolytes , and the triumph of his band . "
1,does little here 
2,contemplative 
1,doze off thirty minutes into the film 
2,embodies the transformation of his character completely 
1,"an affable but undernourished romantic comedy that fails to match the freshness of the actress-producer and writer 's previous collaboration , miss congeniality . "
1,making it awfully hard to buy the impetus for the complicated love triangle that develops between the three central characters 
2,in all its strange quirks 
1,the seemingly irreconcilable situation 
1,'s a pale imitation 
2,'d want to watch if you only had a week to live 
1,useless movie 
2,"... flat-out amusing , sometimes endearing and often fabulous , with a solid cast , noteworthy characters , delicious dialogue and a wide supply of effective sight gags . "
1,", we get a cinematic postcard that 's superficial and unrealized . "
1,than an hour-and-a-half-long commercial for britney 's latest album 
2,a zippy jazzy score 
1,( a ) stale retread of the '53 original 
2,", charming and quirky "
2,it is thought-provoking . 
1,in cinema history as the only movie ever in which the rest of the cast was outshined by ll cool j. 
1,directed action sequences and some of the worst dialogue in recent memory . 
1,know the picture is in trouble . 
2,"this film is an act of spiritual faith -- an eloquent , deeply felt meditation on the nature of compassion . "
1,a movie that 's held captive by mediocrity . 
1,the film fails to fulfill its own ambitious goals 
1,damaged-goods 
2,what 's really so appealing about the characters is their resemblance to everyday children . 
2,curious about each other against all odds 
1,mechanical you can smell the grease on the plot 
1,"lack depth or complexity , with the ironic exception of scooter "
2,'s why sex and lucia is so alluring . 
1,is : ` scooby ' do n't 
1,"no new plot conceptions or environmental changes , just different bodies for sharp objects to rip through . "
1,"obviously , a lot of people wasted a lot of their time ( including mine ) on something very inconsequential . "
2,ourselves surprised at how much we care about the story 
2,with a pleasing verisimilitude 
2,the dignity of an action hero motivated by something more than franchise possibilities 
2,achingly human 
1,it 's pretentious in a way that verges on the amateurish . 
1,"no one can doubt the filmmakers ' motives , but the guys still feels counterproductive . "
2,a sun-drenched masterpiece 
1,an american ( and an america ) always reaching for something just outside his grasp 
1,a contemptible imitator starring a `` snl '' has-been acting like an 8-year-old channeling roberto benigni 
2,a provocateur 
2,"what ( denis ) accomplishes in his chilling , unnerving film "
1,"hard , cold effect "
2,his inspiration 
1,"some kid who ca n't act , only echoes of jordan "
1,a sea of visual and verbal clichés 
1,the characters seem one-dimensional 
1,of the recent hollywood trip tripe 
2,"the real star of this movie is the score , as in the songs translate well to film , and it 's really well directed "
1,drowned out by director jon purdy 's sledgehammer sap 
2,cho 's latest comic set is n't as sharp or as fresh as i 'm the one that i want ... but it 's still damn funny stuff 
1,wo n't score points for political correctness 
1,does n't sustain interest beyond the first half-hour . 
1,to laugh at how bad 
2,enchanting ... 
2,it 's fairly solid -- not to mention well edited so that it certainly does n't feel like a film that strays past the two and a half mark . 
1,who cares ? 
1,"a banal , virulently unpleasant excuse for a romantic comedy . "
1,to do a little fleeing of its own 
2,the heart and soul of cinema 
1,repulsive 
1,", mass drug-induced bowel evacuations , and none-too-funny commentary on the cultural distinctions between americans and brits . "
1,a straight-to-video movie 
1,"is so slovenly done , so primitive in technique , that it ca n't really be called animation "
1,"clockstoppers is one of those crazy , mixed-up films that does n't know what it wants to be when it grows up . "
2,charming than in about a boy 
1,like any of these despicable characters 
1,you have left the theater 
2,"with her small , intelligent eyes "
2,"the film unfolds with all the mounting tension of an expert thriller , until the tragedy beneath it all gradually reveals itself . "
2,that this film was n't as bad as i thought it was going to be 
1,fuels the self-destructiveness of many young people 
2,profound humanity 
2,"the chateau belongs to rudd , whose portrait of a therapy-dependent flakeball spouting french malapropisms ... is a nonstop hoot . "
1,as tryingly as the title 
2,"a hugely enjoyable film about changing times , clashing cultures and the pleasures of a well-made pizza "
1,"if disney 's cinderella proved that ' a dream is a wish your heart makes , ' then cinderella ii proves that a nightmare is a wish a studio 's wallet makes . "
1,it 's rare that a movie can be as intelligent as this one is in every regard except its storyline ; everything that 's good is ultimately scuttled by a plot that 's just too boring and obvious . 
2,a rich tale of our times 
2,", imaginative filmmaking "
1,"crossroads feels like a teenybopper ed wood film , replete with the pubescent scandalous innuendo and the high-strung but flaccid drama . "
1,blue crush is so prolonged and boring it is n't even close to being the barn-burningly bad movie it promised it would be . 
2,"blade ii merges bits and pieces from fighting games , wire fu , horror movies , mystery , james bond , wrestling , sci-fi and anime into one big bloody stew . "
2,an enormously entertaining movie 
2,a surprisingly charming and even witty match 
2,crisp storytelling 
1,"rubbish that is listless , witless , and devoid of anything resembling humor "
2,that chin 's film serves up with style and empathy 
1,muted freak-out 
2,earns extra points 
1,a dark comedy that goes for sick and demented humor simply to do so . 
2,particular talents 
1,be churlish to begrudge anyone for receiving whatever consolation that can be found in dragonfly 
1,"it 's definitely not made for kids or their parents , for that matter "
2,rethink their attitudes when they see the joy the characters take in this creed 
1,entry number twenty the worst of the brosnan bunch 
2,"'s all stitched together with energy , intelligence and verve , enhanced by a surplus of vintage archive footage "
1,"is the kind of movie during which you want to bang your head on the seat in front of you , at its cluelessness , at its idiocy , at its utterly misplaced earnestness "
2,to great artistic significance 
1,little emotional resonance 
2,revelatory and 
2,an average kid-empowerment fantasy with slightly above-average brains . 
1,surely read the catcher in the rye but clearly suffers from dyslexia 
2,"are few things in this world more complex -- and , as it turns out , more fragile "
2,", pretty and gifted , it really won my heart "
1,lessen the overall impact the movie could have had 
2,"it establishes its ominous mood and tension swiftly , and "
1,scarcely worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theaters 
1,has dreamed up such blatant and sickening product placement in a movie 
2,", the basic plot of `` lilo '' could have been pulled from a tear-stained vintage shirley temple script . "
1,go wrong 
2,"while the story 's undeniably hard to follow , iwai 's gorgeous visuals seduce . "
1,wanted to leave 
1,"the script covers huge , heavy topics in a bland , surfacey way that does n't offer any insight into why , for instance , good things happen to bad people . "
2,'s flawed and brilliant 
2,that the film 's length becomes a part of its fun 
2,argentinian thriller 
1,almost peerlessly unsettling . 
2,to some truly excellent sequences 
2,does such a good job of it that family fundamentals gets you riled up 
1,"not once in the rush to save the day did i become very involved in the proceedings ; to me , it was just a matter of ` eh . ' "
2,in its own simplicity 
2,satisfies 
1,it seems as if each watered down the version of the one before 
1,no 
2,captivatingly 
2,is adequate 
2,a story about intelligent high school students that deals with first love sweetly but also seriously . 
1,"is a lumbering , wheezy drag "
1,glossy hollywood 
2,a strong first act and 
2,"'s ) quite a bit of heart , as you would expect from the directors of the little mermaid and aladdin "
2,often achieves a level of connection and concern 
1,you 're an absolute raving star wars junkie 
2,a movie that sends you out of the theater feeling like you 've actually spent time living in another community . 
2,"very well-meaning movie , "
2,colorful and controversial 
1,corny conventions 
1,attack 
2,australian filmmaker david flatman uses the huge-screen format to make an old-fashioned nature film that educates viewers with words and pictures while entertaining them . 
2,well-intentioned effort 
1,were that grand a failure 
1,clueless does south fork 
1,glib but 
1,far more demanding than it needs to be 
1,two not very absorbing characters 
1,a fifty car pileup 
1,the lack 
2,"american musical comedy as we know it would n't exist without the precedent of yiddish theater , whose jolly , fun-for-fun 's - sake communal spirit goes to the essence of broadway . "
2,"to embrace small , sweet ` evelyn "
2,the tiny events that could make a person who has lived her life half-asleep suddenly wake up and take notice 
1,"this odd , distant portuguese import more or less "
2,"a gorgeously strange movie , "
1,left off the film 's predictable denouement 
2,"been replaced with morph , a cute alien creature who mimics everyone and everything around "
1,motivated by nothing 
1,"the movie is concocted and carried out by folks worthy of scorn , "
1,blow it off the screen 
1,"'s really little more than a particularly slanted , gay s/m fantasy , enervating and deadeningly drawn-out . "
1,as pedestrian as they come . 
1,the climactic burst of violence 
1,want my money back 
1,let this morph into a typical romantic triangle 
1,moldering pile 
2,"inherently caustic and oddly whimsical , the film chimes in on the grieving process and strangely draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss . "
2,that even cranky adults may rediscover the quivering kid inside 
1,a long shot 
2,an effective portrait of a life in stasis -- of the power of inertia to arrest development in a dead-end existence . 
1,very least 
2,"gets too cloying thanks to the actors ' perfect comic timing and sweet , genuine chemistry . "
1,the worst movies of one year 
1,"not a strike against yang 's similarly themed yi yi , but i found what time ? "
1,admit that i am baffled by jason x. 
1,to lowly studio hack 
2,interesting social 
2,which has a handful of smart jokes 
2,is more than merely a holocaust movie 
2,"dense , exhilarating documentary "
2,"the script , which has a handful of smart jokes "
2,great equalizer 
1,abandoned their slim hopes and dreams 
2,humorous and tender 
1,snide and prejudice . 
2,is simply a well-made and satisfying thriller 
2,a compelling 
1,he refuses to evaluate his own work 
2,"be ( assayas ' ) homage to the gallic ` tradition of quality , ' in all its fusty squareness "
2,while huppert ... is magnificent 
2,in place for a great film noir 
2,robust and scary 
2,my big fat greek wedding is not only the best date movie of the year 
2,there 's never a dull moment in the giant spider invasion comic chiller 
1,'s plenty to offend everyone ... 
1,from the writing and direction to the soggy performances -- 
1,"it 's a thin notion , repetitively stretched out to feature length , awash in self-consciously flashy camera effects , droning house music and flat , flat dialogue . "
2,"that really , really , really good things can come in enormous packages "
2,"smart , funny , subtle , and resonant "
1,no quarter to anyone seeking to pull a cohesive story out of its 2 1/2 
1,is something of a stiff -- an extra-dry office comedy that seems twice as long as its 83 minutes . 
2,a positively thrilling combination 
2,'s why sex and lucia is so alluring 
1,only a genius 
2,flamboyant female comics 
2,makes the movie special 
2,"drama , suspense , revenge , and romance "
1,makes absolutely no sense 
2,strolls 
2,"upscale audiences hungry for quality and a nostalgic , twisty yarn that will keep them guessing "
1,"it is impossible to find the film anything but appalling , shamelessly manipulative and contrived , and totally lacking in conviction "
1,"is that for the most part , the film is deadly dull "
2,manages to generate the belly laughs of lowbrow comedy without sacrificing its high-minded appeal 
1,become smug or sanctimonious 
1,i do n't mean that in a good way 
1,"written , flatly , by david kendall and directed , barely , by there 's something about mary co-writer ed decter . "
2,makes for one of the most purely enjoyable and satisfying evenings at the movies i 've had in a while . 
2,his excellent cast 
1,is more in love with strangeness than excellence 
1,phoney-feeling sentiment 
2,on cotton candy 
2,is extraordinarily good . 
1,stuck under my seat trying to sneak out of the theater 
2,she 's a pretty woman 
2,lyne 's stolid remake 
1,little wit and no surprises 
2,as temptingly easy 
1,whole subplots have no explanation or even plot relevance 
1,is n't going to make box office money that makes michael jordan jealous 
2,"jagger , stoppard and "
1,adult movies 
2,make a gorgeous pair 
2,paid in full has clever ways of capturing inner-city life during the reagan years . 
2,spooky new thriller 
1,whether you can tolerate leon barlow 
2,christian-themed fun 
2,effortless 
1,obvious cliches 
2,a light-hearted way 
2,use of his particular talents . 
2,its epic scope 
1,outshined 
2,"the biggest is that secret ballot is a comedy , both gentle and biting . "
1,zellweger 's whiny pouty-lipped poof faced and spindly attempt at playing an ingenue makes her nomination as best actress even more of a an a 
1,not great 
2,terrific 
1,lightweight meaning 
2,hits all the verbal marks it should . 
2,the light comedic work 
2,share his story so compellingly with us is a minor miracle 
1,on the young woman 's infirmity and her naive dreams 
1,as a recording of conversations at the wal-mart checkout line 
2,"strange , funny , twisted , brilliant and macabre "
2,by writer-director kurt wimmer 
1,", but also more than anything else slight ... tadpole pulls back from the consequences of its own actions and revelations . "
1,what you expect is just what you get ... assuming the bar of expectations has n't been raised above sixth-grade height . 
2,takes us on an examination of young adult life in urban south korea through the hearts and minds of the five principals 
2,", there 's much to recommend the film . "
1,a prostitute 
1,which leaves any true emotional connection or identification frustratingly out of reach 
1,"it 's a glorified sitcom , and a long , unfunny one at that . "
1,be more genial than ingenious 
1,to insulting the intelligence of anyone who has n't been living under a rock 
1,slimed 
1,is too loud and thoroughly overbearing 
2,between being wickedly funny and just plain wicked 
1,makes no difference in the least 
1,the bad reviews 
2,"gets around to its real emotional business , striking deep chords of sadness "
1,smug self-satisfaction 
2,will worm its way there 
2,accepting this in the right frame of mind can only provide it with so much leniency . 
2,"a smart and funny , albeit sometimes superficial , cautionary tale of a technology in search of an artist . "
2,shrewdly 
2,such subtlety and warmth 
1,"plain , unimaginative "
1,anemic 
1,that takes such a speedy swan dive from `` promising '' 
2,disney 's cinderella proved that ' a dream is a wish your heart makes 
2,a stunning film 
2,well-structured film 
1,"a horrible , 99-minute "
2,as a girl-meets-girl romantic comedy 
1,"nothing happens , "
1,shapeless and uninflected 
1,"martin lawrence 's latest vehicle can explode obnoxiously into 2,500 screens while something of bubba ho-tep 's clearly evident quality may end up languishing on a shelf somewhere "
1,sadistic 
2,sometimes a chuckle 
1,found myself growing more and more frustrated and detached as vincent became more and more abhorrent 
1,seagal ran out of movies years ago 
1,"the movie is n't painfully bad , something to be ` fully experienced ' ; it 's just tediously bad , something to be fully forgotten "
1,cram earplugs 
1,chatty fish 
1,"feel like mopping up , "
1,stalls 
2,manages at least a decent attempt at meaningful cinema 
2,crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy 
2,welcome and heartwarming 
2,"energy , intelligence and verve , enhanced by a surplus of vintage archive footage "
1,is that it 's a crime movie made by someone who obviously knows nothing about crime 
2,the upper echelons 
2,remains a perfect wildean actor 
2,"some people march to the beat of a different drum , and if you ever wondered what kind of houses those people live in , this documentary takes a look at 5 alternative housing options "
1,i mind ugly 
2,"soderbergh 's best films , `` erin brockovich , '' `` out of sight '' and "
1,low-rent retread 
1,somewhat tired 
2,enough sweet and 
1,crude and unrelentingly exploitative 
2,starts with a legend and ends with a story that is so far-fetched it would be impossible to believe if it were n't true 
1,"... a complete shambles of a movie so sloppy , so uneven , so damn unpleasant that i ca n't believe any viewer , young or old , would have a good time here . "
1,it 's a bad sign in a thriller when you instantly know whodunit . 
1,"schaeffer 's film never settles into the light-footed enchantment the material needs , and "
1,leaves a lot to be desired 
2,'ll cheer . 
1,"claims to sort the bad guys from the good , which is its essential problem . "
1,"none of this sounds promising and , indeed , the first half of sorority boys is as appalling as any ` comedy ' to ever spill from a projector 's lens . "
2,"stuart little 2 is a light , fun cheese puff of a movie . "
2,candid 
2,the double-cross that made mamet 's `` house of games '' and last fall 's `` heist '' so much fun 
2,memorable performances 
1,"are simultaneously buried , drowned and smothered in the excesses of writer-director roger avary "
1,"ugly , irritating "
1,"was so uninspiring that even a story immersed in love , lust , and sin could n't keep my attention "
1,enact a sort of inter-species parody of a vh1 behind the music episode 
2,'s sweet . 
1,it just did n't mean much to me and played too skewed to ever get a hold on ( or be entertained by ) . 
2,fluffy 
2,in venice 
2,"an unsettling , memorable cinematic experience "
1,"it 's hard to care about a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress . "
2,surprisingly insightful 
2,will keep them awake 
1,does not make for much of a movie 
1,in jerking off in all its byzantine incarnations to bother pleasuring its audience 
1,a potentially sudsy set-up 
2,a fascinating case study of flower-power liberation 
1,of how uncompelling the movie is unless it happens to cover your particular area of interest 
1,is nothing short of a travesty of a transvestite comedy . 
2,", resonant gem "
1,"an abyss of clichés , depression and bad alternative music "
1,for its rather slow beginning 
2,to suspense thriller 
2,the film is every bit as fascinating as it is flawed . 
2,harrowing and uplifting 
1,the humor dwindles . 
2,"hopeful and , perhaps paradoxically , illuminated "
1,fluffy and disposible . 
2,something of the ultimate scorsese film 
2,of the guru who helped 
1,birot 's 
1,in addition to sporting one of the worst titles in recent cinematic history 
1,"is murder by numbers , and as easy to be bored by as your abc 's , despite a few whopping shootouts . "
2,"offbeat humor , amusing characters , "
1,to place most of the psychological and philosophical material in italics rather than trust an audience 's intelligence 
1,extremely flat 
2,most original american productions 
2,"quality and a nostalgic , twisty yarn that will keep them guessing "
2,make you think about existential suffering 
2,directing with a sure and measured hand 
1,left thinking the only reason to make the movie is because present standards allow for plenty of nudity 
2,"sweet , honest , and enjoyable comedy-drama "
1,", unlikable characters "
1,a seriously bad film with seriously 
1,"the screen -- loud , violent and mindless "
2,just as rewarding 
2,treat for its depiction on not giving up on dreams when you 're a struggling nobody . 
2,remind one of a really solid woody allen film 
2,first made audiences on both sides of the atlantic love him 
2,"but believe it or not , it 's one of the most beautiful , evocative works i 've seen . "
1,this unrelenting bleak insistence on opting out of any opportunity for finding meaning in relationships or work 
1,fails to do justice to either effort in three hours of screen time 
1,"in the end , there is n't much to it . "
1,"all awkward , static "
1,"'s as if allen , at 66 , has stopped challenging himself . "
1,grant is n't cary and bullock is n't katherine . 
1,"does n't really know or care about the characters , and uses them as markers for a series of preordained events "
2,it does a bang-up job of pleasing the crowds 
2,the gift of tears 
1,a bad name 
2,as wonderful on the big screen 
1,this emotional car-wreck 
2,"a gem of a romantic crime comedy that turns out to be clever , amusing and unpredictable "
1,on ugly digital video 
2,high-concept scenario 
2,that it 's hard not to be carried away 
1,could n't come up with a better script . 
1,"argue that entering a church , synagogue or temple does n't mean you have to check your brain at the door "
2,with a fresh point of view 
1,"slow , predictable and not very amusing "
1,'s nothing interesting in unfaithful whatsoever . 
1,juvenile camera movements 
1,"of boredom to the point of collapse , turning into a black hole of dullness , from which no interesting concept can escape "
1,remake sleepless in seattle again and again 
1,"that kate is n't very bright , but that she has n't been worth caring about "
1,virtually no understanding 
2,", actor raymond j. barry is perfectly creepy and believable . "
1,"it forces you to watch people doing unpleasant things to each other and themselves , "
2,all give life to these broken characters who are trying to make their way through this tragedy 
1,"the three leads produce adequate performances , but what 's missing from this material is any depth of feeling . "
1,"dwells on crossing-over mumbo jumbo , manipulative sentimentality , and sappy dialogue . "
2,"of geriatric dirty harry , which will please eastwood 's loyal fans -- and suits the story , wherein our hero must ride roughshod over incompetent cops to get his man "
1,"with `` ichi the killer '' , takashi miike , japan 's wildest filmmaker gives us a crime fighter carrying more emotional baggage than batman ... "
2,final act 
1,girlish tear ducts does n't mean it 's good enough for our girls 
2,acceptable 
2,imaginatively mixed cast 
2,diverting and modest 
1,are mean giggles and pulchritude . 
1,is just too bad the film 's story does not live up to its style 
2,virtuoso 
1,the obvious cliches 
1,"the kids in the audience at the preview screening seemed bored , cheering the pratfalls but little else ; their parents , wise folks that they are , read books . "
1,burn the negative and the script and pretend the whole thing never existed 
2,the drama that gives added clout to this doc 
1,vile enough 
2,real women have curves wears its empowerment on its sleeve 
2,separates comics from the people laughing in the crowd 
2,is bright and flashy in all the right ways . 
2,"this nervy oddity , like modern art "
2,clever and unexpected 
2,puts to rest any thought that the german film industry can not make a delightful comedy centering on food . 
2,should be able to appreciate the wonderful cinematography and naturalistic acting . 
2,technically proficient 
1,even worse than its title 
2,"there 's ) quite a bit of heart , as you would expect from the directors of the little mermaid and aladdin . "
1,this uncharismatically 
2,stronger 
1,'s too interested in jerking off in all its byzantine incarnations to bother pleasuring its audience . 
1,impossible to indulge the fanciful daydreams of janice beard ( eileen walsh ) when her real-life persona is so charmless and vacant 
1,is n't talking a talk that appeals to me 
2,carlos 
1,put on your own mystery science theatre 3000 tribute to what is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year 
2,surprisingly brilliant 
2,a funny little film 
2,"a bit exploitative but also nicely done , morally alert and "
1,certainly got lost in the `` soon-to-be-forgettable '' section of the quirky rip-off prison romp pile . 
2,the direction is intelligently accomplished 
2,disney 's 1937 breakthrough 
2,titillating material 
2,can handle 
2,'s so striking about jolie 's performance 
1,peppered with false starts 
1,"michael zaidan , was supposed to have like written the screenplay or something "
1,"a cheap thriller , a dumb comedy "
2,paul bettany is cool . 
1,shamelessly manipulative 
1,"a chilly , remote , emotionally distant piece ... so dull that its tagline "
2,a cool event 
1,", pratfalls , dares , injuries , etc . "
1,"the leads are so unmemorable , despite several attempts at lengthy dialogue scenes , that one eventually resents having to inhale this gutter romancer 's secondhand material . "
2,an inspiring tale 
1,"i had a dream that a smart comedy would come along to rescue me from a summer of teen-driven , toilet-humor codswallop , "
1,"a preposterous , prurient whodunit "
2,"energetic , extreme-sports adventure "
2,the best rock 
2,backed by sheer nerve 
1,'s only in fairy tales that princesses that are married for political reason live happily ever after 
1,avoiding eye contact and 
1,too fast 
2,richly resonant work 
2,demme gets a lot of flavor and spice into his charade remake 
1,much of the film with a creepy and dead-on performance 
2,"bluer than the atlantic and more biologically detailed than an autopsy , the movie ... is , also , frequently hilarious . "
1,his dead mother 
1,-- that the ` true story ' by which all the queen 's men is allegedly `` inspired '' was a lot funnier and more deftly enacted than what 's been cobbled together onscreen . 
2,"is a celebration of feminine energy , a tribute to the power of women to heal "
1,"to be going through the motions , beginning with the pale script "
1,is unusual but unfortunately also irritating . 
1,almost impossible 
1,exposes the limitations of his skill and the basic flaws in his vision 
1,unconcerned 
1,unstinting 
2,there 's nothing exactly wrong here 
1,"in old-fashioned screenwriting parlance , ms. shreve 's novel proved too difficult a text to ` lick , ' despite the efforts of a first-rate cast . "
2,the unbearable lightness of being 
2,believable mother/daughter pair 
2,charisma 
2,witty feature 
2,it 's a worthy entry in the french coming-of-age genre 
1,"who , exactly , is fighting whom here "
2,smart 
1,"there 's no real sense of suspense , and "
1,threw loads of money at an idea that should 've been so much more even if it was only made for teenage boys and wrestling fans 
1,thumbs down 
1,a mimetic approximation of better films 
2,"successfully blended satire , "
1,"the tuxedo was n't just bad ; it was , as my friend david cross would call it , ` hungry-man portions of bad ' "
2,spectacle and pacing 
2,this engaging mix of love and bloodletting 
1,psychologically unpersuasive 
2,"it 's light on the chills and heavy on the atmospheric weirdness , and there are moments of jaw-droppingly odd behavior -- yet i found it weirdly appealing . "
2,", he showcases davies as a young woman of great charm , generosity and diplomacy "
2,"before it takes a sudden turn and devolves into a bizarre sort of romantic comedy , steven shainberg 's adaptation of mary gaitskill 's harrowing short story ... is a brilliantly played , deeply unsettling experience . "
1,targeted to the tiniest segment of an already obscure demographic . 
2,the surprise ending 
2,filmed more irresistibly than in ` baran 
1,"'s muy loco , but no more ridiculous "
2,the animated sequences are well done and perfectly constructed to convey a sense of childhood imagination and creating adventure out of angst . 
1,with a tawdry b-movie scum 
2,"smitten document of a troubadour , his acolytes , and the triumph of his band . "
2,a really good premise 
2,whirlwind 
2,"full of sex , drugs and rock "
1,"`` sorority boys '' was funnier , and that movie was pretty bad . "
2,artistic significance 
1,a crass and insulting homage 
1,'s rarely as moronic as some campus gross-out films 
2,"is ultimately effective enough at achieving the modest , crowd-pleasing goals it sets for itself . "
1,sitting through dahmer 's two hours amounts to little more than punishment . 
1,of a predictable outcome and a screenplay 
2,like reading a research paper 
2,actually pulling it off 
2,proud warrior 
2,"'s crafty , energetic and smart "
1,groaners 
2,one senses 
1,"goldmember has none of the visual wit of the previous pictures , and it looks as though jay roach directed the film from the back of a taxicab "
2,"is hard to dismiss -- moody , thoughtful "
1,is undone by anachronistic quick edits and occasional jarring glimpses of a modern theater audience watching the events unfold . 
2,of her life with the imagery in her paintings 
1,sad sack 
2,recreates both the physical setting and emotional tensions of the papin sisters 
2,daft by half ... but 
2,its lavish formalism and intellectual austerity 
2,"for once , a movie does not proclaim the truth about two love-struck somebodies , but permits them time and space to convince us of that all on their own . "
2,preciousness 
2,is also a work of deft and subtle poetry 
1,plotless collection of moronic stunts 
